Unique_ID,Bedroms,Year_Built,Total_Value,Building_Value,Land_Value,Sale_Price,Land_Use,Sale_Date
48,0,0,0,0,0,45000,VACANT RES LAND,2013-01-29
130,3,1961,431000,241000,190000,428000,SINGLE FAMILY,2013-01-30
348,3,1941,191200,151200,40000,205000,SINGLE FAMILY,2013-01-30
416,0,0,0,0,0,275000,RESIDENTIAL CONDO,2013-01-30
314,2,1959,76900,51900,25000,50100,SINGLE FAMILY,2013-01-30
129,0,0,0,0,0,360000,RESIDENTIAL CONDO,2013-01-30
277,3,1950,201100,171100,30000,177750,SINGLE FAMILY,2013-01-30
384,0,0,0,0,0,139990,SINGLE FAMILY,2013-01-30
407,0,0,0,0,0,175000,RESIDENTIAL CONDO,2013-01-30
107,0,0,0,0,0,117600,RESIDENTIAL CONDO,2013-01-30
117,0,0,0,0,0,345000,RESIDENTIAL CONDO,2013-01-30
244,0,0,0,0,0,145000,SINGLE FAMILY,2013-01-30
401,3,1988,136600,111600,25000,147362,SINGLE FAMILY,2013-01-30
137,0,0,0,0,0,237000,RESIDENTIAL CONDO,2013-01-30
19,4,1970,99100,71100,28000,112500,DUPLEX,2013-01-31
205,0,0,0,0,0,1550000,SINGLE FAMILY,2013-01-31
232,3,1971,62500,48500,14000,31000,SINGLE FAMILY,2013-01-31
246,3,1958,111800,86800,25000,136600,SINGLE FAMILY,2013-01-31
386,0,0,0,0,0,119900,SINGLE FAMILY,2013-01-31
171,0,0,0,0,0,455000,RESIDENTIAL CONDO,2013-01-31
403,0,0,0,0,0,415000,RESIDENTIAL CONDO,2013-01-31
300,0,0,0,0,0,129900,VACANT RES LAND,2013-01-31
299,0,0,0,0,0,129900,SINGLE FAMILY,2013-01-31
141,4,2013,716900,493100,210000,330000,DUPLEX,2013-01-31
777,3,1992,108700,88700,20000,139900,SINGLE FAMILY,2013-02-01
555,3,1925,397400,207400,190000,430000,SINGLE FAMILY,2013-02-01
742,3,1929,404200,295700,100000,535000,SINGLE FAMILY,2013-02-01
543,3,1972,121300,86300,35000,125000,SINGLE FAMILY,2013-02-01
735,0,0,0,0,0,90000,SINGLE FAMILY,2013-02-01
649,3,1962,218500,169400,48000,290000,SINGLE FAMILY,2013-02-01
629,6,1951,1254200,528900,625600,1100000,SINGLE FAMILY,2013-02-01
574,4,2015,2149000,1822100,288000,900000,VACANT RES LAND,2013-02-01
460,0,0,0,0,0,127500,RESIDENTIAL CONDO,2013-02-01
644,3,2014,114300,103300,11000,25000,SINGLE FAMILY,2013-02-01
550,0,0,0,0,0,162000,RESIDENTIAL CONDO,2013-02-01
619,0,0,0,0,0,197500,SINGLE FAMILY,2013-02-01
537,4,1925,341500,126400,214500,425000,SINGLE FAMILY,2013-02-01
440,3,1957,263100,212500,46000,174000,SINGLE FAMILY,2013-02-01
643,3,2013,82600,71600,11000,25000,SINGLE FAMILY,2013-02-01
459,2,1985,139800,111000,28800,123000,ZERO LOT LINE,2013-02-01
768,3,1984,111900,84900,27000,124000,SINGLE FAMILY,2013-02-01
648,3,1920,121400,108400,13000,22700,SINGLE FAMILY,2013-02-01
506,0,0,0,0,0,870000,RESIDENTIAL CONDO,2013-02-01
598,5,2012,1326300,976700,349600,1355000,SINGLE FAMILY,2013-02-01
687,2,1951,169100,133700,29900,136500,SINGLE FAMILY,2013-02-01
512,3,2013,584500,419200,150000,230000,VACANT RES LAND,2013-02-01
552,3,1920,409200,189100,204000,390000,SINGLE FAMILY,2013-02-01
636,5,1977,876100,561100,315000,650000,SINGLE FAMILY,2013-02-04
759,0,0,0,0,0,148900,SINGLE FAMILY,2013-02-04
453,0,0,0,0,0,123000,RESIDENTIAL CONDO,2013-02-04
688,2,1948,92200,66200,26000,96000,SINGLE FAMILY,2013-02-04
532,0,0,0,0,0,250000,CONDO,2013-02-04
726,3,1915,288500,261500,27000,36000,SINGLE FAMILY,2013-02-04
809,0,0,0,0,0,73000,RESIDENTIAL CONDO,2013-02-04
723,3,1964,139600,107600,32000,152000,SINGLE FAMILY,2013-02-04
711,2,1945,108000,81100,25000,104500,SINGLE FAMILY,2013-02-04
763,0,0,0,0,0,860000,SINGLE FAMILY,2013-02-04
585,0,0,0,0,0,205000,RESIDENTIAL CONDO,2013-02-04
724,0,0,29900,0,29900,89800,VACANT RES LAND,2013-02-04
764,0,0,0,0,0,860000,VACANT RES LAND,2013-02-04
545,0,0,0,0,0,185000,SINGLE FAMILY,2013-02-04
546,0,0,0,0,0,270000,VACANT RES LAND,2013-02-04
639,4,1972,425400,215200,200000,400000,SINGLE FAMILY,2013-02-04
703,3,1973,82200,60700,20000,45000,SINGLE FAMILY,2013-02-04
822,5,1980,116400,98400,18000,95000,DUPLEX,2013-02-04
799,0,0,0,0,0,103646,SINGLE FAMILY,2013-02-04
713,3,1945,158000,132000,26000,132400,SINGLE FAMILY,2013-02-04
547,0,0,0,0,0,425000,RESIDENTIAL CONDO,2013-02-04
725,2,1950,113700,79500,29900,89800,SINGLE FAMILY,2013-02-04
766,3,1940,84600,57200,25000,55000,SINGLE FAMILY,2013-02-04
760,3,1968,149100,119100,30000,123500,SINGLE FAMILY,2013-02-04
575,0,0,0,0,0,185000,RESIDENTIAL CONDO,2013-02-04
681,4,1985,241900,208900,33000,155000,SINGLE FAMILY,2013-02-05
836,0,0,0,0,0,14000,VACANT RES LAND,2013-02-05
595,0,0,0,0,0,115000,RESIDENTIAL CONDO,2013-02-05
662,0,0,0,0,0,52500,VACANT RES LAND,2013-02-05
792,0,0,0,0,0,112500,RESIDENTIAL CONDO,2013-02-05
437,0,0,0,0,0,33000,RESIDENTIAL CONDO,2013-02-05
419,2,1900,38500,31000,7500,15000,SINGLE FAMILY,2013-02-05
618,0,0,0,0,0,230255,SINGLE FAMILY,2013-02-05
448,0,0,0,0,0,85000,RESIDENTIAL CONDO,2013-02-05
570,0,0,0,0,0,479000,RESIDENTIAL CONDO,2013-02-05
699,2,1945,81300,71300,10000,18500,SINGLE FAMILY,2013-02-06
675,2,1956,122200,90200,32000,70000,SINGLE FAMILY,2013-02-06
584,0,0,0,0,0,229900,RESIDENTIAL CONDO,2013-02-06
577,0,0,0,0,0,629900,RESIDENTIAL CONDO,2013-02-06
718,4,2013,307100,287400,18200,17500,VACANT RES LAND,2013-02-06
481,0,0,0,0,0,179900,SINGLE FAMILY,2013-02-06
658,0,0,0,0,0,199900,RESIDENTIAL CONDO,2013-02-06
519,0,0,0,0,0,145000,RESIDENTIAL CONDO,2013-02-07
520,0,0,0,0,0,139900,RESIDENTIAL CONDO,2013-02-07
831,0,0,0,0,0,166300,SINGLE FAMILY,2013-02-07
804,2,1952,69500,52500,17000,91000,SINGLE FAMILY,2013-02-07
789,2,1955,98700,74700,24000,88500,SINGLE FAMILY,2013-02-07
627,0,0,0,0,0,124500,RESIDENTIAL CONDO,2013-02-07
427,3,1935,92900,76900,16000,85000,SINGLE FAMILY,2013-02-07
589,0,0,0,0,0,212000,SINGLE FAMILY,2013-02-07
801,0,0,0,0,0,282596,SINGLE FAMILY,2013-02-07
821,3,1978,104300,86300,18000,86500,SINGLE FAMILY,2013-02-07
802,3,1953,115900,92900,23000,129900,SINGLE FAMILY,2013-02-07
580,0,0,0,0,0,759900,RESIDENTIAL CONDO,2013-02-07
762,0,0,0,0,0,313500,SINGLE FAMILY,2013-02-07
784,0,0,0,0,0,135000,RESIDENTIAL CONDO,2013-02-07
729,4,2013,265000,227900,27000,21000,VACANT RES LAND,2013-02-07
464,0,0,0,0,0,141900,SINGLE FAMILY,2013-02-07
770,0,0,0,0,0,242500,RESIDENTIAL CONDO,2013-02-07
851,0,0,0,0,0,300020,RESIDENTIAL CONDO,2013-02-07
451,3,1987,353600,293600,60000,300000,SINGLE FAMILY,2013-02-07
455,0,0,0,0,0,62000,RESIDENTIAL CONDO,2013-02-07
651,2,1935,117500,72500,45000,107500,SINGLE FAMILY,2013-02-07
744,3,1960,273700,188700,85000,275000,SINGLE FAMILY,2013-02-07
850,0,0,0,0,0,394195,RESIDENTIAL CONDO,2013-02-07
785,3,1956,149400,120300,26000,152000,SINGLE FAMILY,2013-02-08
696,3,1988,87200,69200,18000,64000,SINGLE FAMILY,2013-02-08
498,0,0,0,0,0,135000,RESIDENTIAL CONDO,2013-02-08
697,3,1988,87900,69900,18000,58000,SINGLE FAMILY,2013-02-08
491,0,0,0,0,0,205000,SINGLE FAMILY,2013-02-08
430,4,1929,163200,137200,26000,165102,SINGLE FAMILY,2013-02-08
656,3,1935,58900,44200,13000,20000,SINGLE FAMILY,2013-02-08
661,0,0,0,0,0,37000,VACANT RES LAND,2013-02-08
667,3,1974,205600,138900,40000,129900,SINGLE FAMILY,2013-02-08
819,0,0,0,0,0,95000,RESIDENTIAL CONDO,2013-02-08
449,2,1957,119900,93900,26000,125000,SINGLE FAMILY,2013-02-08
631,0,0,0,0,0,259900,SINGLE FAMILY,2013-02-08
813,0,0,0,0,0,119911,SINGLE FAMILY,2013-02-08
664,2,1965,101200,78700,21000,75000,SINGLE FAMILY,2013-02-08
820,3,1966,119300,101300,18000,86000,SINGLE FAMILY,2013-02-08
423,3,1940,177200,145200,32000,212000,SINGLE FAMILY,2013-02-08
514,4,1967,353400,218400,135000,350000,SINGLE FAMILY,2013-02-08
833,3,1983,111700,84200,27500,53150,SINGLE FAMILY,2013-02-08
586,0,0,0,0,0,210000,SINGLE FAMILY,2013-02-08
787,2,1960,121900,99100,21000,112000,SINGLE FAMILY,2013-02-08
621,0,0,0,0,0,140500,RESIDENTIAL CONDO,2013-02-08
628,5,1976,726800,341300,380000,705000,SINGLE FAMILY,2013-02-08
492,0,0,0,0,0,306920,SINGLE FAMILY,2013-02-08
841,0,0,0,0,0,139990,SINGLE FAMILY,2013-02-08
640,0,0,11000,0,11000,3960,VACANT RES LAND,2013-02-08
717,3,1948,149400,115200,30000,144000,SINGLE FAMILY,2013-02-08
634,0,0,0,0,0,268570,VACANT RES LAND,2013-02-08
458,0,0,0,0,0,174000,RESIDENTIAL CONDO,2013-02-11
551,2,1959,259700,124700,135000,268900,SINGLE FAMILY,2013-02-11
457,0,0,0,0,0,170000,RESIDENTIAL CONDO,2013-02-11
454,0,0,0,0,0,128000,RESIDENTIAL CONDO,2013-02-11
436,4,1968,126400,104900,21500,125700,SINGLE FAMILY,2013-02-11
727,4,2013,256400,229400,27000,16000,VACANT RES LAND,2013-02-11
655,3,2012,231900,178100,50000,229900,SINGLE FAMILY,2013-02-11
810,0,0,0,0,0,133000,SINGLE FAMILY,2013-02-11
620,0,0,0,0,0,95000,RESIDENTIAL CONDO,2013-02-11
469,3,1994,340500,273500,67000,340000,SINGLE FAMILY,2013-02-11
721,3,2012,302300,257300,45000,305000,SINGLE FAMILY,2013-02-11
676,0,0,0,0,0,77000,RESIDENTIAL CONDO,2013-02-11
783,0,0,0,0,0,135000,RESIDENTIAL CONDO,2013-02-11
638,0,0,0,0,0,245000,VACANT RES LAND,2013-02-11
704,2,1940,112200,85300,26900,103000,SINGLE FAMILY,2013-02-11
708,2,1945,118900,75500,37000,118000,SINGLE FAMILY,2013-02-11
637,4,1974,494300,179300,315000,456500,SINGLE FAMILY,2013-02-11
568,0,0,0,0,0,202000,RESIDENTIAL CONDO,2013-02-11
600,0,0,0,0,0,469000,RESIDENTIAL CONDO,2013-02-12
503,3,2012,330000,256600,65000,367000,SINGLE FAMILY,2013-02-12
733,4,1953,231500,197700,33800,225000,SINGLE FAMILY,2013-02-12
463,0,0,0,0,0,141900,SINGLE FAMILY,2013-02-12
828,3,1987,139200,111700,27500,108000,SINGLE FAMILY,2013-02-12
505,0,0,0,0,0,176928,RESIDENTIAL CONDO,2013-02-12
677,0,0,48100,0,16000,75000,RESIDENTIAL COMBO/MISC,2013-02-12
786,3,1960,140900,114900,26000,136250,SINGLE FAMILY,2013-02-12
484,0,0,0,0,0,249000,SINGLE FAMILY,2013-02-12
422,4,1965,39900,29900,10000,47500,DUPLEX,2013-02-12
558,0,0,0,0,0,110000,RESIDENTIAL CONDO,2013-02-12
544,0,0,0,0,0,355000,RESIDENTIAL CONDO,2013-02-12
691,4,1946,168100,134400,30000,199900,SINGLE FAMILY,2013-02-12
443,4,1963,116600,85600,28800,142000,DUPLEX,2013-02-12
862,0,0,0,0,0,235000,RESIDENTIAL CONDO,2013-02-12
594,0,0,0,0,0,140000,RESIDENTIAL CONDO,2013-02-12
582,0,0,0,0,0,495420,RESIDENTIAL CONDO,2013-02-12
605,0,0,0,0,0,278000,RESIDENTIAL CONDO,2013-02-12
579,0,0,0,0,0,142000,RESIDENTIAL CONDO,2013-02-12
835,0,0,0,0,0,114750,SINGLE FAMILY,2013-02-13
495,0,0,0,0,0,390000,SINGLE FAMILY,2013-02-13
428,3,1949,138500,101300,26000,164900,SINGLE FAMILY,2013-02-13
625,0,0,0,0,0,155000,RESIDENTIAL CONDO,2013-02-13
641,3,2010,81800,70800,11000,42500,SINGLE FAMILY,2013-02-13
653,3,2012,234300,180500,50000,229900,SINGLE FAMILY,2013-02-13
425,2,1954,107000,89000,18000,133450,SINGLE FAMILY,2013-02-13
663,3,1958,79200,59300,18900,46000,SINGLE FAMILY,2013-02-13
829,3,1987,153800,119500,29500,138200,SINGLE FAMILY,2013-02-13
860,0,0,0,0,0,200000,RESIDENTIAL CONDO,2013-02-13
843,0,0,0,0,0,139990,SINGLE FAMILY,2013-02-13
743,3,2013,533600,448600,85000,507000,SINGLE FAMILY,2013-02-13
823,0,0,0,0,0,139990,SINGLE FAMILY,2013-02-13
483,0,0,0,0,0,137990,SINGLE FAMILY,2013-02-13
421,0,0,0,0,0,132000,RESIDENTIAL CONDO,2013-02-13
538,4,1935,375500,161000,214500,425000,SINGLE FAMILY,2013-02-13
474,0,0,0,0,0,116000,RESIDENTIAL CONDO,2013-02-13
775,0,0,0,0,0,85000,RESIDENTIAL CONDO,2013-02-13
536,0,0,0,0,0,1380000,SINGLE FAMILY,2013-02-13
583,0,0,0,0,0,538000,RESIDENTIAL CONDO,2013-02-13
680,2,1950,72700,56700,16000,68000,SINGLE FAMILY,2013-02-13
603,0,0,0,0,0,147488,RESIDENTIAL CONDO,2013-02-13
496,4,2013,531100,411100,120000,250000,SINGLE FAMILY,2013-02-13
657,3,1968,136800,105800,31000,60000,SINGLE FAMILY,2013-02-13
857,0,0,0,0,0,160000,RESIDENTIAL CONDO,2013-02-13
818,0,0,0,0,0,133000,SINGLE FAMILY,2013-02-13
504,0,0,0,0,0,385000,RESIDENTIAL CONDO,2013-02-13
642,3,2010,81800,70800,11000,42500,SINGLE FAMILY,2013-02-13
592,0,0,0,0,0,149900,ZERO LOT LINE,2013-02-13
683,0,0,0,0,0,39900,ZERO LOT LINE,2013-02-13
517,0,0,0,0,0,187800,RESIDENTIAL CONDO,2013-02-14
848,0,0,0,0,0,305000,RESIDENTIAL CONDO,2013-02-14
684,3,1964,101900,75100,16200,67000,SINGLE FAMILY,2013-02-14
842,0,0,0,0,0,129000,SINGLE FAMILY,2013-02-14
757,0,0,0,0,0,123600,SINGLE FAMILY,2013-02-14
611,0,0,434600,0,434600,695000,SINGLE FAMILY,2013-02-14
482,0,0,0,0,0,137990,SINGLE FAMILY,2013-02-14
472,0,0,0,0,0,120000,SINGLE FAMILY,2013-02-14
610,4,1955,428200,160700,245000,490000,SINGLE FAMILY,2013-02-14
599,0,0,0,0,0,499000,RESIDENTIAL CONDO,2013-02-14
682,2,1939,168900,104700,60000,222000,SINGLE FAMILY,2013-02-14
530,4,2004,806800,592300,214500,800000,SINGLE FAMILY,2013-02-14
487,0,0,0,0,0,228975,SINGLE FAMILY,2013-02-14
533,3,1920,544800,349800,195000,563570,SINGLE FAMILY,2013-02-14
626,0,0,0,0,0,125500,RESIDENTIAL CONDO,2013-02-14
702,3,1940,235500,198400,27000,238750,SINGLE FAMILY,2013-02-14
468,0,0,0,0,0,170000,VACANT RES LAND,2013-02-14
650,4,1976,93400,75400,18000,85400,DUPLEX,2013-02-14
444,2,1959,161100,129100,32000,142500,SINGLE FAMILY,2013-02-14
507,0,0,0,0,0,465000,RESIDENTIAL CONDO,2013-02-14
515,4,1930,559900,363800,195000,551500,SINGLE FAMILY,2013-02-14
572,0,0,0,0,0,524000,RESIDENTIAL CONDO,2013-02-14
511,0,0,0,0,0,265000,DUPLEX,2013-02-14
808,3,1963,109900,85900,24000,127000,SINGLE FAMILY,2013-02-14
765,0,0,0,0,0,126000,RESIDENTIAL CONDO,2013-02-14
798,0,0,0,0,0,55000,RESIDENTIAL CONDO,2013-02-14
494,0,0,0,0,0,149900,RESIDENTIAL CONDO,2013-02-14
752,3,1960,100300,74300,26000,88000,SINGLE FAMILY,2013-02-14
861,0,0,0,0,0,234000,RESIDENTIAL CONDO,2013-02-14
561,4,1928,1002400,519800,482600,1025000,SINGLE FAMILY,2013-02-14
751,2,1930,69400,52400,17000,50000,SINGLE FAMILY,2013-02-15
565,4,1973,896000,410000,486000,915000,SINGLE FAMILY,2013-02-15
606,0,0,0,0,0,253000,RESIDENTIAL CONDO,2013-02-15
689,4,1938,170000,141800,28200,178500,SINGLE FAMILY,2013-02-15
445,0,0,0,0,0,175000,RESIDENTIAL CONDO,2013-02-15
852,0,0,0,0,0,238000,RESIDENTIAL CONDO,2013-02-15
772,4,1955,176000,150000,26000,164900,SINGLE FAMILY,2013-02-15
769,0,0,0,0,0,175000,SINGLE FAMILY,2013-02-15
670,3,1961,127600,99100,25000,160000,SINGLE FAMILY,2013-02-15
826,3,1985,68900,54900,14000,59000,ZERO LOT LINE,2013-02-15
747,3,1920,383000,298000,85000,425000,SINGLE FAMILY,2013-02-15
560,4,2012,685700,517700,168000,639900,SINGLE FAMILY,2013-02-15
563,0,0,0,0,0,337000,SINGLE FAMILY,2013-02-15
807,0,0,0,0,0,87500,RESIDENTIAL CONDO,2013-02-15
781,0,0,0,0,0,189000,SINGLE FAMILY,2013-02-15
477,0,0,0,0,0,220000,SINGLE FAMILY,2013-02-15
815,4,1983,164100,137100,27000,158000,SINGLE FAMILY,2013-02-15
432,3,1966,128400,103400,25000,129900,SINGLE FAMILY,2013-02-15
556,0,0,0,0,0,120000,RESIDENTIAL CONDO,2013-02-15
779,0,0,0,0,0,234900,SINGLE FAMILY,2013-02-15
678,2,1950,58900,42900,16000,35000,SINGLE FAMILY,2013-02-15
758,0,0,0,0,0,151500,SINGLE FAMILY,2013-02-15
607,0,0,0,0,0,406500,SINGLE FAMILY,2013-02-15
613,0,0,0,0,0,69956,VACANT RES LAND,2013-02-15
780,4,1989,179700,144700,35000,145000,SINGLE FAMILY,2013-02-15
630,5,2009,1744200,1386600,357600,1550000,SINGLE FAMILY,2013-02-15
486,0,0,0,0,0,372258,SINGLE FAMILY,2013-02-15
540,3,2012,741800,498100,214500,810000,SINGLE FAMILY,2013-02-15
541,4,2013,855000,640500,180000,307000,SINGLE FAMILY,2013-02-15
838,0,0,0,0,0,74500,RESIDENTIAL CONDO,2013-02-15
542,4,1920,505100,445100,60000,510000,SINGLE FAMILY,2013-02-15
500,2,1942,214800,149800,65000,225000,SINGLE FAMILY,2013-02-15
609,0,0,0,0,0,285000,SINGLE FAMILY,2013-02-15
431,2,1940,97300,71300,26000,58000,SINGLE FAMILY,2013-02-15
853,0,0,0,0,0,202000,RESIDENTIAL CONDO,2013-02-15
510,3,1956,106500,71500,35000,130000,SINGLE FAMILY,2013-02-15
602,0,0,0,0,0,258500,RESIDENTIAL CONDO,2013-02-15
732,3,1927,255200,194900,60300,110000,SINGLE FAMILY,2013-02-15
652,4,1980,106000,82000,24000,145000,DUPLEX,2013-02-15
805,3,1952,93900,76900,17000,111000,SINGLE FAMILY,2013-02-15
795,0,0,0,0,0,229900,SINGLE FAMILY,2013-02-15
462,0,0,0,0,0,115000,RESIDENTIAL CONDO,2013-02-15
548,0,0,0,0,0,460000,RESIDENTIAL CONDO,2013-02-15
647,3,2012,128300,115300,13000,108000,SINGLE FAMILY,2013-02-15
679,3,2012,132900,116900,16000,123500,SINGLE FAMILY,2013-02-15
806,0,0,0,0,0,176000,SINGLE FAMILY,2013-02-15
740,3,1983,159600,125800,33800,118000,SINGLE FAMILY,2013-02-15
433,2,1955,93600,62300,25000,82000,SINGLE FAMILY,2013-02-15
601,4,1948,726300,515400,190000,245000,SINGLE FAMILY,2013-02-15
741,4,1909,446400,346400,100000,485000,SINGLE FAMILY,2013-02-15
803,2,1956,148800,112600,23000,118000,SINGLE FAMILY,2013-02-15
706,2,1925,171800,127800,44000,125000,SINGLE FAMILY,2013-02-15
756,0,0,0,0,0,144500,VACANT RES LAND,2013-02-15
755,3,1997,125200,99200,26000,131300,SINGLE FAMILY,2013-02-15
863,0,0,0,0,0,332900,RESIDENTIAL CONDO,2013-02-15
839,0,0,0,0,0,139000,SINGLE FAMILY,2013-02-15
834,2,1985,65600,52600,13000,64900,ZERO LOT LINE,2013-02-15
499,4,1906,304000,152600,150000,331000,SINGLE FAMILY,2013-02-15
847,0,0,0,0,0,125000,SINGLE FAMILY,2013-02-15
793,0,0,0,0,0,257500,RESIDENTIAL CONDO,2013-02-15
522,4,1950,262000,96700,165000,220000,DUPLEX,2013-02-15
761,0,0,0,0,0,132000,RESIDENTIAL CONDO,2013-02-15
452,0,0,0,0,0,351000,SINGLE FAMILY,2013-02-15
695,2,1930,129800,39000,90500,149500,SINGLE FAMILY,2013-02-15
855,0,0,0,0,0,450000,RESIDENTIAL CONDO,2013-02-15
588,3,1951,423900,248400,175000,460000,SINGLE FAMILY,2013-02-15
591,0,0,0,0,0,132000,RESIDENTIAL CONDO,2013-02-15
788,3,1943,265300,217600,40000,198000,SINGLE FAMILY,2013-02-16
776,0,0,0,0,0,152900,SINGLE FAMILY,2013-02-18
710,3,1950,141100,115500,25000,146000,SINGLE FAMILY,2013-02-18
774,2,1957,151500,113500,34000,144000,SINGLE FAMILY,2013-02-18
827,3,1985,67800,53800,14000,35000,ZERO LOT LINE,2013-02-18
617,0,0,0,0,0,111800,VACANT RES LAND,2013-02-18
720,2,1950,112400,87400,25000,109000,SINGLE FAMILY,2013-02-18
615,0,0,0,0,0,111800,VACANT RES LAND,2013-02-18
434,2,1952,97900,79900,18000,71000,SINGLE FAMILY,2013-02-19
734,1,1935,159100,100500,34500,170000,SINGLE FAMILY,2013-02-19
646,3,2013,123600,110600,13000,9500,VACANT RES LAND,2013-02-19
573,10,1948,2115400,1826100,240000,1700000,SINGLE FAMILY,2013-02-19
424,3,1940,168300,136300,32000,220000,SINGLE FAMILY,2013-02-19
480,0,0,0,0,0,224533,SINGLE FAMILY,2013-02-19
578,0,0,0,0,0,149000,RESIDENTIAL CONDO,2013-02-19
778,0,0,0,0,0,155500,RESIDENTIAL CONDO,2013-02-19
529,2,1920,342500,139500,175000,357500,SINGLE FAMILY,2013-02-19
660,0,0,0,0,0,269000,SINGLE FAMILY,2013-02-19
700,3,1910,61600,45500,15000,15000,SINGLE FAMILY,2013-02-19
593,0,0,0,0,0,155000,RESIDENTIAL CONDO,2013-02-19
518,0,0,0,0,0,225000,RESIDENTIAL CONDO,2013-02-19
794,0,0,0,0,0,230000,SINGLE FAMILY,2013-02-19
508,3,1954,235500,120500,115000,247000,SINGLE FAMILY,2013-02-19
858,0,0,0,0,0,177000,RESIDENTIAL CONDO,2013-02-19
666,0,0,0,0,0,124999,SINGLE FAMILY,2013-02-19
707,2,1948,158400,121400,37000,158500,SINGLE FAMILY,2013-02-19
674,3,1987,120500,94500,26000,115000,SINGLE FAMILY,2013-02-19
705,5,1930,284700,227500,40000,230000,RESIDENTIAL COMBO/MISC,2013-02-20
485,0,0,0,0,0,45000,VACANT RES LAND,2013-02-20
633,0,0,0,0,0,196000,SINGLE FAMILY,2013-02-20
438,0,0,0,0,0,42000,RESIDENTIAL CONDO,2013-02-20
597,4,2015,1142300,693400,448900,432000,SINGLE FAMILY,2013-02-20
624,0,0,0,0,0,235000,SINGLE FAMILY,2013-02-20
797,4,1972,142300,110300,32000,149900,SINGLE FAMILY,2013-02-20
672,4,1985,54000,42000,12000,62500,DUPLEX,2013-02-20
442,3,1965,179500,150700,28800,179900,SINGLE FAMILY,2013-02-20
767,0,0,0,0,0,145000,SINGLE FAMILY,2013-02-20
645,2,1920,51000,38000,13000,7000,SINGLE FAMILY,2013-02-20
465,3,1972,101800,77800,24000,82620,SINGLE FAMILY,2013-02-20
654,0,0,43100,0,43100,70500,VACANT RES LAND,2013-02-20
701,2,1948,53000,38000,15000,42500,SINGLE FAMILY,2013-02-21
859,0,0,0,0,0,290000,RESIDENTIAL CONDO,2013-02-21
493,0,0,0,0,0,336374,SINGLE FAMILY,2013-02-21
746,4,1920,551600,456300,85000,215000,DUPLEX,2013-02-21
849,0,0,0,0,0,315000,RESIDENTIAL CONDO,2013-02-21
527,0,0,0,0,0,1249000,RESIDENTIAL CONDO,2013-02-21
692,2,1950,139400,93700,28200,137000,SINGLE FAMILY,2013-02-21
622,0,0,0,0,0,185000,RESIDENTIAL CONDO,2013-02-21
614,0,0,0,0,0,55900,VACANT RES LAND,2013-02-21
521,0,0,0,0,0,190000,RESIDENTIAL CONDO,2013-02-21
509,3,1955,298600,183600,115000,205000,SINGLE FAMILY,2013-02-21
845,0,0,0,0,0,170000,RESIDENTIAL CONDO,2013-02-21
771,0,0,0,0,0,230000,RESIDENTIAL CONDO,2013-02-21
750,0,0,25000,0,25000,87500,SINGLE FAMILY,2013-02-21
535,0,0,0,0,0,572500,SINGLE FAMILY,2013-02-21
567,0,0,0,0,0,132000,RESIDENTIAL CONDO,2013-02-21
608,0,0,0,0,0,350000,SINGLE FAMILY,2013-02-21
476,0,0,0,0,0,163000,SINGLE FAMILY,2013-02-21
714,3,1961,128500,96500,32000,153000,SINGLE FAMILY,2013-02-22
450,0,0,0,0,0,345000,SINGLE FAMILY,2013-02-22
470,0,0,0,0,0,175000,SINGLE FAMILY,2013-02-22
709,3,2003,200300,167300,33000,200000,SINGLE FAMILY,2013-02-22
516,0,0,0,0,0,385000,SINGLE FAMILY,2013-02-22
479,0,0,0,0,0,218000,SINGLE FAMILY,2013-02-22
737,2,1899,309200,239100,60000,375000,SINGLE FAMILY,2013-02-22
736,3,1984,179200,149300,29900,148500,SINGLE FAMILY,2013-02-22
549,2,1970,260100,170100,90000,175000,SINGLE FAMILY,2013-02-22
502,0,0,0,0,0,90000,VACANT RES LAND,2013-02-22
837,0,0,0,0,0,88000,RESIDENTIAL CONDO,2013-02-22
466,3,1988,113300,89300,24000,132000,SINGLE FAMILY,2013-02-22
754,3,1955,113300,87300,26000,112000,SINGLE FAMILY,2013-02-22
712,2,1950,122700,89300,25000,136200,SINGLE FAMILY,2013-02-22
513,3,1954,170200,125200,45000,203500,SINGLE FAMILY,2013-02-22
800,0,0,0,0,0,152500,SINGLE FAMILY,2013-02-22
693,2,1945,183000,144100,30000,162000,SINGLE FAMILY,2013-02-22
846,3,1988,94100,54100,40000,58600,SINGLE FAMILY,2013-02-22
811,0,0,0,0,0,47000,RESIDENTIAL CONDO,2013-02-22
531,0,0,0,0,0,138000,RESIDENTIAL CONDO,2013-02-22
773,2,1956,132600,106600,26000,119600,SINGLE FAMILY,2013-02-22
840,0,0,0,0,0,96500,SINGLE FAMILY,2013-02-22
854,0,0,0,0,0,172000,RESIDENTIAL CONDO,2013-02-22
632,0,0,0,0,0,307500,SINGLE FAMILY,2013-02-22
782,0,0,0,0,0,141000,SINGLE FAMILY,2013-02-22
471,0,0,0,0,0,364900,SINGLE FAMILY,2013-02-22
420,0,0,0,0,0,182400,RESIDENTIAL CONDO,2013-02-22
616,0,0,0,0,0,202305,SINGLE FAMILY,2013-02-22
456,0,0,0,0,0,372000,SINGLE FAMILY,2013-02-22
528,2,1935,335700,151500,175000,320000,SINGLE FAMILY,2013-02-22
